season,week,league_key,league_name,ties,manager_a,manager_a_record,manager_b,manager_b_record
2016,8,357.l.3402,Greinke is a traitor,1,The Wizard,6,Kevo,7
2016,8,357.l.3402,Greinke is a traitor,3,Dan,4,NOBS,7
2016,8,357.l.3402,Greinke is a traitor,1,Weazy,5,M Z,8
2016,8,357.l.3402,Greinke is a traitor,3,Brett,3,Nikolai Khabibulin,8
2016,8,357.l.3402,Greinke is a traitor,1,Paulie,6,DiZzY,7
2016,9,357.l.3402,Greinke is a traitor,1,The Wizard,5,DiZzY,8
2016,9,357.l.3402,Greinke is a traitor,2,Dan,3,Kevo,9
2016,9,357.l.3402,Greinke is a traitor,1,Weazy,5,NOBS,8
2016,9,357.l.3402,Greinke is a traitor,0,Brett,2,M Z,12
2016,9,357.l.3402,Greinke is a traitor,2,Paulie,2,Nikolai Khabibulin,10
2016,10,357.l.3402,Greinke is a traitor,2,The Wizard,4,Dan,8
2016,10,357.l.3402,Greinke is a traitor,1,Weazy,7,Kevo,6
2016,10,357.l.3402,Greinke is a traitor,1,Brett,6,NOBS,7
2016,10,357.l.3402,Greinke is a traitor,1,Paulie,10,M Z,3
2016,10,357.l.3402,Greinke is a traitor,3,Nikolai Khabibulin,5,DiZzY,6
2016,11,357.l.3402,Greinke is a traitor,1,The Wizard,11,Weazy,2
2016,11,357.l.3402,Greinke is a traitor,3,Dan,4,DiZzY,7
2016,11,357.l.3402,Greinke is a traitor,1,Brett,5,Kevo,8
2016,11,357.l.3402,Greinke is a traitor,2,Paulie,6,NOBS,6
2016,11,357.l.3402,Greinke is a traitor,2,Nikolai Khabibulin,6,M Z,6
2016,12,357.l.3402,Greinke is a traitor,0,The Wizard,7,Brett,7
2016,12,357.l.3402,Greinke is a traitor,3,Dan,5,Weazy,6
2016,12,357.l.3402,Greinke is a traitor,1,Paulie,8,Kevo,5
2016,12,357.l.3402,Greinke is a traitor,0,Nikolai Khabibulin,5,NOBS,9
2016,12,357.l.3402,Greinke is a traitor,2,M Z,5,DiZzY,7
2016,13,357.l.3402,Greinke is a traitor,1,The Wizard,7,Paulie,6
2016,13,357.l.3402,Greinke is a traitor,2,Dan,5,Brett,7
2016,13,357.l.3402,Greinke is a traitor,2,Weazy,7,DiZzY,5
2016,13,357.l.3402,Greinke is a traitor,3,Nikolai Khabibulin,7,Kevo,4
2016,13,357.l.3402,Greinke is a traitor,2,M Z,9,NOBS,3
2016,14,357.l.3402,Greinke is a traitor,1,The Wizard,5,Nikolai Khabibulin,8
2016,14,357.l.3402,Greinke is a traitor,1,Dan,7,Paulie,6
2016,14,357.l.3402,Greinke is a traitor,3,Weazy,6,Brett,5
2016,14,357.l.3402,Greinke is a traitor,1,M Z,7,Kevo,6
2016,14,357.l.3402,Greinke is a traitor,0,NOBS,7,DiZzY,7
2016,15,357.l.3402,Greinke is a traitor,1,The Wizard,9,M Z,4
2016,15,357.l.3402,Greinke is a traitor,1,Dan,4,Nikolai Khabibulin,9
2016,15,357.l.3402,Greinke is a traitor,0,Weazy,5,Paulie,9
2016,15,357.l.3402,Greinke is a traitor,3,Brett,3,DiZzY,8
2016,15,357.l.3402,Greinke is a traitor,0,NOBS,10,Kevo,4
2016,16,357.l.3402,Greinke is a traitor,1,The Wizard,6,NOBS,7
2016,16,357.l.3402,Greinke is a traitor,1,Dan,11,M Z,2
2016,16,357.l.3402,Greinke is a traitor,1,Weazy,1,Nikolai Khabibulin,12
2016,16,357.l.3402,Greinke is a traitor,0,Brett,3,Paulie,11
2016,16,357.l.3402,Greinke is a traitor,1,Kevo,7,DiZzY,6
2016,17,357.l.3402,Greinke is a traitor,2,The Wizard,5,Kevo,7
2016,17,357.l.3402,Greinke is a traitor,0,Dan,2,NOBS,12
2016,17,357.l.3402,Greinke is a traitor,2,Weazy,10,M Z,2
2016,17,357.l.3402,Greinke is a traitor,0,Brett,8,Nikolai Khabibulin,6
2016,17,357.l.3402,Greinke is a traitor,0,Paulie,11,DiZzY,3
2016,18,357.l.3402,Greinke is a traitor,1,The Wizard,9,DiZzY,4
2016,18,357.l.3402,Greinke is a traitor,2,Dan,5,Kevo,7
2016,18,357.l.3402,Greinke is a traitor,1,Weazy,8,NOBS,5
2016,18,357.l.3402,Greinke is a traitor,3,Brett,4,M Z,7
2016,18,357.l.3402,Greinke is a traitor,1,Paulie,5,Nikolai Khabibulin,8
2016,19,357.l.3402,Greinke is a traitor,0,The Wizard,13,Dan,1
2016,19,357.l.3402,Greinke is a traitor,1,Weazy,6,Kevo,7
2016,19,357.l.3402,Greinke is a traitor,1,Brett,7,NOBS,6
2016,19,357.l.3402,Greinke is a traitor,1,Paulie,5,M Z,8
2016,19,357.l.3402,Greinke is a traitor,3,Nikolai Khabibulin,4,DiZzY,7
2016,20,357.l.3402,Greinke is a traitor,0,The Wizard,10,Weazy,4
2016,20,357.l.3402,Greinke is a traitor,1,Dan,6,DiZzY,7
2016,20,357.l.3402,Greinke is a traitor,1,Brett,6,Kevo,7
2016,20,357.l.3402,Greinke is a traitor,0,Paulie,3,NOBS,11
2016,20,357.l.3402,Greinke is a traitor,1,Nikolai Khabibulin,5,M Z,8
2016,21,357.l.3402,Greinke is a traitor,2,The Wizard,9,Brett,3
2016,21,357.l.3402,Greinke is a traitor,1,Dan,7,Weazy,6
2016,21,357.l.3402,Greinke is a traitor,1,Paulie,10,Kevo,3
2016,21,357.l.3402,Greinke is a traitor,2,Nikolai Khabibulin,9,NOBS,3
2016,21,357.l.3402,Greinke is a traitor,2,M Z,1,DiZzY,11
2016,22,357.l.3402,Greinke is a traitor,4,The Wizard,6,Paulie,4
2016,22,357.l.3402,Greinke is a traitor,2,Dan,1,Brett,11
2016,22,357.l.3402,Greinke is a traitor,0,Weazy,3,DiZzY,11
2016,22,357.l.3402,Greinke is a traitor,2,Nikolai Khabibulin,11,Kevo,1
2016,22,357.l.3402,Greinke is a traitor,2,M Z,1,NOBS,11
2016,23,357.l.3402,Greinke is a traitor,1,The Wizard,9,Paulie,4
2016,23,357.l.3402,Greinke is a traitor,2,Nikolai Khabibulin,3,Kevo,9
2016,24,357.l.3402,Greinke is a traitor,2,The Wizard,5,NOBS,7
2016,24,357.l.3402,Greinke is a traitor,1,Dan,4,Brett,9
2016,24,357.l.3402,Greinke is a traitor,1,Weazy,7,M Z,6
2016,24,357.l.3402,Greinke is a traitor,0,Paulie,6,Nikolai Khabibulin,8
2016,24,357.l.3402,Greinke is a traitor,1,Kevo,7,DiZzY,6
2016,25,357.l.3402,Greinke is a traitor,2,The Wizard,9,DiZzY,3
2016,25,357.l.3402,Greinke is a traitor,1,Dan,6,M Z,7
2016,25,357.l.3402,Greinke is a traitor,1,Weazy,7,Brett,6
2016,25,357.l.3402,Greinke is a traitor,1,NOBS,6,Kevo,7
2017,1,370.l.35688,Fuck the Cubs,2,The Wizard,4,Nikolai Khabibulin,8
2017,1,370.l.35688,Fuck the Cubs,0,Dan,8,Weazy,6
2017,1,370.l.35688,Fuck the Cubs,1,NOBS,5,Kevo,8
2017,1,370.l.35688,Fuck the Cubs,2,DiZzY,6,Paulie,6
2017,1,370.l.35688,Fuck the Cubs,1,Brett,8,M Z,5
2017,2,370.l.35688,Fuck the Cubs,2,The Wizard,6,Dan,6
2017,2,370.l.35688,Fuck the Cubs,2,Nikolai Khabibulin,4,M Z,8
2017,2,370.l.35688,Fuck the Cubs,4,NOBS,4,Weazy,6
2017,2,370.l.35688,Fuck the Cubs,1,DiZzY,6,Kevo,7
2017,2,370.l.35688,Fuck the Cubs,5,Brett,9,Paulie,0
2017,3,370.l.35688,Fuck the Cubs,0,The Wizard,7,NOBS,7
2017,3,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,7,Dan,7
2017,3,370.l.35688,Fuck the Cubs,0,DiZzY,7,Weazy,7
2017,3,370.l.35688,Fuck the Cubs,1,Brett,3,Kevo,10
2017,3,370.l.35688,Fuck the Cubs,1,Paulie,2,M Z,11
2017,4,370.l.35688,Fuck the Cubs,1,The Wizard,11,DiZzY,2
2017,4,370.l.35688,Fuck the Cubs,2,Nikolai Khabibulin,9,NOBS,3
2017,4,370.l.35688,Fuck the Cubs,1,Dan,1,M Z,12
2017,4,370.l.35688,Fuck the Cubs,2,Brett,10,Weazy,2
2017,4,370.l.35688,Fuck the Cubs,0,Paulie,1,Kevo,13
2017,5,370.l.35688,Fuck the Cubs,1,The Wizard,9,Brett,4
2017,5,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,9,DiZzY,4
2017,5,370.l.35688,Fuck the Cubs,1,Dan,4,NOBS,9
2017,5,370.l.35688,Fuck the Cubs,1,Paulie,10,Weazy,3
2017,5,370.l.35688,Fuck the Cubs,3,Kevo,7,M Z,4
2017,6,370.l.35688,Fuck the Cubs,1,The Wizard,12,Paulie,1
2017,6,370.l.35688,Fuck the Cubs,3,Nikolai Khabibulin,7,Brett,4
2017,6,370.l.35688,Fuck the Cubs,2,Dan,3,DiZzY,9
2017,6,370.l.35688,Fuck the Cubs,3,NOBS,5,M Z,6
2017,6,370.l.35688,Fuck the Cubs,1,Kevo,2,Weazy,11
2017,7,370.l.35688,Fuck the Cubs,1,The Wizard,10,Kevo,3
2017,7,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,5,Paulie,8
2017,7,370.l.35688,Fuck the Cubs,2,Dan,7,Brett,5
2017,7,370.l.35688,Fuck the Cubs,1,NOBS,10,DiZzY,3
2017,7,370.l.35688,Fuck the Cubs,2,Weazy,5,M Z,7
2017,8,370.l.35688,Fuck the Cubs,3,The Wizard,8,Weazy,3
2017,8,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,7,Kevo,7
2017,8,370.l.35688,Fuck the Cubs,1,Dan,8,Paulie,5
2017,8,370.l.35688,Fuck the Cubs,1,NOBS,7,Brett,6
2017,8,370.l.35688,Fuck the Cubs,1,DiZzY,3,M Z,10
2017,9,370.l.35688,Fuck the Cubs,0,The Wizard,6,M Z,8
2017,9,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,5,Weazy,8
2017,9,370.l.35688,Fuck the Cubs,3,Dan,4,Kevo,7
2017,9,370.l.35688,Fuck the Cubs,1,NOBS,5,Paulie,8
2017,9,370.l.35688,Fuck the Cubs,0,DiZzY,8,Brett,6
2017,10,370.l.35688,Fuck the Cubs,1,The Wizard,8,Nikolai Khabibulin,5
2017,10,370.l.35688,Fuck the Cubs,2,Dan,5,Weazy,7
2017,10,370.l.35688,Fuck the Cubs,1,NOBS,7,Kevo,6
2017,10,370.l.35688,Fuck the Cubs,1,DiZzY,8,Paulie,5
2017,10,370.l.35688,Fuck the Cubs,1,Brett,11,M Z,2
2017,11,370.l.35688,Fuck the Cubs,0,The Wizard,8,Dan,6
2017,11,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,9,M Z,4
2017,11,370.l.35688,Fuck the Cubs,2,NOBS,6,Weazy,6
2017,11,370.l.35688,Fuck the Cubs,2,DiZzY,2,Kevo,10
2017,11,370.l.35688,Fuck the Cubs,2,Brett,7,Paulie,5
2017,12,370.l.35688,Fuck the Cubs,2,The Wizard,11,NOBS,1
2017,12,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,5,Dan,8
2017,12,370.l.35688,Fuck the Cubs,1,DiZzY,0,Weazy,13
2017,12,370.l.35688,Fuck the Cubs,1,Brett,6,Kevo,7
2017,12,370.l.35688,Fuck the Cubs,1,Paulie,1,M Z,12
2017,13,370.l.35688,Fuck the Cubs,1,The Wizard,4,DiZzY,9
2017,13,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,4,NOBS,9
2017,13,370.l.35688,Fuck the Cubs,2,Dan,5,M Z,7
2017,13,370.l.35688,Fuck the Cubs,1,Brett,2,Weazy,11
2017,13,370.l.35688,Fuck the Cubs,1,Paulie,3,Kevo,10
2017,14,370.l.35688,Fuck the Cubs,2,The Wizard,9,Brett,3
2017,14,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,5,DiZzY,8
2017,14,370.l.35688,Fuck the Cubs,2,Dan,8,NOBS,4
2017,14,370.l.35688,Fuck the Cubs,2,Paulie,3,Weazy,9
2017,14,370.l.35688,Fuck the Cubs,4,Kevo,5,M Z,5
2017,15,370.l.35688,Fuck the Cubs,1,The Wizard,8,Paulie,5
2017,15,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,6,Brett,7
2017,15,370.l.35688,Fuck the Cubs,0,Dan,5,DiZzY,9
2017,15,370.l.35688,Fuck the Cubs,1,NOBS,10,M Z,3
2017,15,370.l.35688,Fuck the Cubs,1,Kevo,7,Weazy,6
2017,16,370.l.35688,Fuck the Cubs,2,The Wizard,5,Kevo,7
2017,16,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,5,Paulie,8
2017,16,370.l.35688,Fuck the Cubs,1,Dan,5,Brett,8
2017,16,370.l.35688,Fuck the Cubs,1,NOBS,6,DiZzY,7
2017,16,370.l.35688,Fuck the Cubs,1,Weazy,11,M Z,2
2017,17,370.l.35688,Fuck the Cubs,0,The Wizard,9,Weazy,5
2017,17,370.l.35688,Fuck the Cubs,1,Nikolai Khabibulin,4,Kevo,9
2017,17,370.l.35688,Fuck the Cubs,1,Dan,7,Paulie,6
2017,17,370.l.35688,Fuck the Cubs,2,NOBS,6,Brett,6
2017,17,370.l.35688,Fuck the Cubs,1,DiZzY,5,M Z,8
2017,18,370.l.35688,Fuck the Cubs,3,The Wizard,7,M Z,4
2017,18,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,8,Weazy,6
2017,18,370.l.35688,Fuck the Cubs,1,Dan,3,Kevo,10
2017,18,370.l.35688,Fuck the Cubs,1,NOBS,9,Paulie,4
2017,18,370.l.35688,Fuck the Cubs,2,DiZzY,4,Brett,8
2017,19,370.l.35688,Fuck the Cubs,2,The Wizard,5,Nikolai Khabibulin,7
2017,19,370.l.35688,Fuck the Cubs,3,Dan,8,Weazy,3
2017,19,370.l.35688,Fuck the Cubs,4,NOBS,7,Kevo,3
2017,19,370.l.35688,Fuck the Cubs,1,DiZzY,9,Paulie,4
2017,19,370.l.35688,Fuck the Cubs,2,Brett,1,M Z,11
2017,20,370.l.35688,Fuck the Cubs,1,The Wizard,6,Dan,7
2017,20,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,3,M Z,11
2017,20,370.l.35688,Fuck the Cubs,2,NOBS,10,Weazy,2
2017,20,370.l.35688,Fuck the Cubs,2,DiZzY,5,Kevo,7
2017,20,370.l.35688,Fuck the Cubs,2,Brett,6,Paulie,6
2017,21,370.l.35688,Fuck the Cubs,1,The Wizard,10,NOBS,3
2017,21,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,6,Dan,8
2017,21,370.l.35688,Fuck the Cubs,1,DiZzY,2,Weazy,11
2017,21,370.l.35688,Fuck the Cubs,1,Brett,11,Kevo,2
2017,21,370.l.35688,Fuck the Cubs,1,Paulie,4,M Z,9
2017,22,370.l.35688,Fuck the Cubs,1,The Wizard,9,DiZzY,4
2017,22,370.l.35688,Fuck the Cubs,4,Nikolai Khabibulin,6,NOBS,4
2017,22,370.l.35688,Fuck the Cubs,0,Dan,5,M Z,9
2017,22,370.l.35688,Fuck the Cubs,1,Brett,5,Weazy,8
2017,22,370.l.35688,Fuck the Cubs,3,Paulie,3,Kevo,8
2017,23,370.l.35688,Fuck the Cubs,1,NOBS,11,Weazy,2
2017,23,370.l.35688,Fuck the Cubs,2,Brett,8,Kevo,4
2017,24,370.l.35688,Fuck the Cubs,3,The Wizard,4,NOBS,7
2017,24,370.l.35688,Fuck the Cubs,0,Nikolai Khabibulin,9,Paulie,5
2017,24,370.l.35688,Fuck the Cubs,1,Dan,4,DiZzY,9
2017,24,370.l.35688,Fuck the Cubs,4,Brett,6,M Z,4
2017,24,370.l.35688,Fuck the Cubs,3,Kevo,8,Weazy,3
2017,25,370.l.35688,Fuck the Cubs,1,The Wizard,5,M Z,8
2017,25,370.l.35688,Fuck the Cubs,3,Nikolai Khabibulin,6,DiZzY,5
2017,25,370.l.35688,Fuck the Cubs,1,Dan,0,Paulie,13
2017,25,370.l.35688,Fuck the Cubs,1,NOBS,7,Brett,6
2018,1,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,9,Dan,4
2018,1,378.l.31584,Fuk Yuuuuuuu,2,Nikolai Khabibulin,8,M Z,4
2018,1,378.l.31584,Fuk Yuuuuuuu,0,NOBS,7,Kevo,7
2018,1,378.l.31584,Fuk Yuuuuuuu,3,Weazy,4,Brett,7
2018,1,378.l.31584,Fuk Yuuuuuuu,2,Paulie,9,Joshua,3
2018,2,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,5,Nikolai Khabibulin,7
2018,2,378.l.31584,Fuk Yuuuuuuu,0,Dan,3,Joshua,11
2018,2,378.l.31584,Fuk Yuuuuuuu,2,NOBS,7,M Z,5
2018,2,378.l.31584,Fuk Yuuuuuuu,0,Weazy,8,Kevo,6
2018,2,378.l.31584,Fuk Yuuuuuuu,2,Paulie,4,Brett,8
2018,3,378.l.31584,Fuk Yuuuuuuu,0,The Wizard,6,NOBS,8
2018,3,378.l.31584,Fuk Yuuuuuuu,1,Dan,7,Nikolai Khabibulin,6
2018,3,378.l.31584,Fuk Yuuuuuuu,1,Weazy,11,M Z,2
2018,3,378.l.31584,Fuk Yuuuuuuu,0,Paulie,10,Kevo,4
2018,3,378.l.31584,Fuk Yuuuuuuu,1,Brett,10,Joshua,3
2018,4,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,1,Weazy,11
2018,4,378.l.31584,Fuk Yuuuuuuu,1,Dan,8,NOBS,5
2018,4,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,12,Joshua,1
2018,4,378.l.31584,Fuk Yuuuuuuu,1,Paulie,4,M Z,9
2018,4,378.l.31584,Fuk Yuuuuuuu,1,Brett,10,Kevo,3
2018,5,378.l.31584,Fuk Yuuuuuuu,0,The Wizard,12,Paulie,2
2018,5,378.l.31584,Fuk Yuuuuuuu,0,Dan,10,Weazy,4
2018,5,378.l.31584,Fuk Yuuuuuuu,3,Nikolai Khabibulin,7,NOBS,4
2018,5,378.l.31584,Fuk Yuuuuuuu,2,Brett,9,M Z,3
2018,5,378.l.31584,Fuk Yuuuuuuu,1,Kevo,9,Joshua,4
2018,6,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,8,Brett,4
2018,6,378.l.31584,Fuk Yuuuuuuu,1,Dan,6,Paulie,7
2018,6,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,5,Weazy,8
2018,6,378.l.31584,Fuk Yuuuuuuu,1,NOBS,5,Joshua,8
2018,6,378.l.31584,Fuk Yuuuuuuu,2,Kevo,2,M Z,10
2018,7,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,9,Kevo,4
2018,7,378.l.31584,Fuk Yuuuuuuu,1,Dan,2,Brett,11
2018,7,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,10,Paulie,3
2018,7,378.l.31584,Fuk Yuuuuuuu,2,NOBS,8,Weazy,4
2018,7,378.l.31584,Fuk Yuuuuuuu,1,M Z,6,Joshua,7
2018,8,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,8,M Z,4
2018,8,378.l.31584,Fuk Yuuuuuuu,4,Dan,7,Kevo,3
2018,8,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,10,Brett,3
2018,8,378.l.31584,Fuk Yuuuuuuu,0,NOBS,11,Paulie,3
2018,8,378.l.31584,Fuk Yuuuuuuu,5,Weazy,3,Joshua,6
2018,9,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,7,Joshua,6
2018,9,378.l.31584,Fuk Yuuuuuuu,1,Dan,2,M Z,11
2018,9,378.l.31584,Fuk Yuuuuuuu,2,Nikolai Khabibulin,2,Kevo,10
2018,9,378.l.31584,Fuk Yuuuuuuu,2,NOBS,0,Brett,12
2018,9,378.l.31584,Fuk Yuuuuuuu,0,Weazy,9,Paulie,5
2018,10,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,6,Dan,6
2018,10,378.l.31584,Fuk Yuuuuuuu,3,Nikolai Khabibulin,7,M Z,4
2018,10,378.l.31584,Fuk Yuuuuuuu,2,NOBS,3,Kevo,9
2018,10,378.l.31584,Fuk Yuuuuuuu,2,Weazy,4,Brett,8
2018,10,378.l.31584,Fuk Yuuuuuuu,0,Paulie,5,Joshua,9
2018,11,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,11,Nikolai Khabibulin,2
2018,11,378.l.31584,Fuk Yuuuuuuu,2,Dan,5,Joshua,7
2018,11,378.l.31584,Fuk Yuuuuuuu,1,NOBS,10,M Z,3
2018,11,378.l.31584,Fuk Yuuuuuuu,1,Weazy,9,Kevo,4
2018,11,378.l.31584,Fuk Yuuuuuuu,1,Paulie,10,Brett,3
2018,12,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,10,NOBS,2
2018,12,378.l.31584,Fuk Yuuuuuuu,2,Dan,4,Nikolai Khabibulin,8
2018,12,378.l.31584,Fuk Yuuuuuuu,1,Weazy,3,M Z,10
2018,12,378.l.31584,Fuk Yuuuuuuu,2,Paulie,2,Kevo,10
2018,12,378.l.31584,Fuk Yuuuuuuu,3,Brett,7,Joshua,4
2018,13,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,7,Weazy,6
2018,13,378.l.31584,Fuk Yuuuuuuu,1,Dan,8,NOBS,5
2018,13,378.l.31584,Fuk Yuuuuuuu,0,Nikolai Khabibulin,7,Joshua,7
2018,13,378.l.31584,Fuk Yuuuuuuu,1,Paulie,1,M Z,12
2018,13,378.l.31584,Fuk Yuuuuuuu,3,Brett,6,Kevo,5
2018,14,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,8,Paulie,5
2018,14,378.l.31584,Fuk Yuuuuuuu,1,Dan,3,Weazy,10
2018,14,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,4,NOBS,9
2018,14,378.l.31584,Fuk Yuuuuuuu,4,Brett,8,M Z,2
2018,14,378.l.31584,Fuk Yuuuuuuu,1,Kevo,11,Joshua,2
2018,15,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,4,Brett,9
2018,15,378.l.31584,Fuk Yuuuuuuu,1,Dan,9,Paulie,4
2018,15,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,2,Weazy,11
2018,15,378.l.31584,Fuk Yuuuuuuu,5,NOBS,2,Joshua,7
2018,15,378.l.31584,Fuk Yuuuuuuu,2,Kevo,5,M Z,7
2018,16,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,10,Kevo,2
2018,16,378.l.31584,Fuk Yuuuuuuu,1,Dan,6,Brett,7
2018,16,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,7,Paulie,6
2018,16,378.l.31584,Fuk Yuuuuuuu,1,NOBS,7,Weazy,6
2018,16,378.l.31584,Fuk Yuuuuuuu,1,M Z,7,Joshua,6
2018,17,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,10,M Z,3
2018,17,378.l.31584,Fuk Yuuuuuuu,1,Dan,9,Kevo,4
2018,17,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,7,Brett,6
2018,17,378.l.31584,Fuk Yuuuuuuu,1,NOBS,8,Paulie,5
2018,17,378.l.31584,Fuk Yuuuuuuu,3,Weazy,6,Joshua,5
2018,18,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,11,Joshua,1
2018,18,378.l.31584,Fuk Yuuuuuuu,1,Dan,8,M Z,5
2018,18,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,13,Kevo,0
2018,18,378.l.31584,Fuk Yuuuuuuu,2,NOBS,1,Brett,11
2018,18,378.l.31584,Fuk Yuuuuuuu,3,Weazy,6,Paulie,5
2018,19,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,2,Dan,11
2018,19,378.l.31584,Fuk Yuuuuuuu,2,Nikolai Khabibulin,7,M Z,5
2018,19,378.l.31584,Fuk Yuuuuuuu,1,NOBS,7,Kevo,6
2018,19,378.l.31584,Fuk Yuuuuuuu,1,Weazy,8,Brett,5
2018,19,378.l.31584,Fuk Yuuuuuuu,3,Paulie,7,Joshua,4
2018,20,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,5,Nikolai Khabibulin,7
2018,20,378.l.31584,Fuk Yuuuuuuu,2,Dan,6,Joshua,6
2018,20,378.l.31584,Fuk Yuuuuuuu,1,NOBS,2,M Z,11
2018,20,378.l.31584,Fuk Yuuuuuuu,1,Weazy,3,Kevo,10
2018,20,378.l.31584,Fuk Yuuuuuuu,0,Paulie,9,Brett,5
2018,21,378.l.31584,Fuk Yuuuuuuu,3,The Wizard,6,NOBS,5
2018,21,378.l.31584,Fuk Yuuuuuuu,1,Dan,6,Nikolai Khabibulin,7
2018,21,378.l.31584,Fuk Yuuuuuuu,2,Weazy,7,M Z,5
2018,21,378.l.31584,Fuk Yuuuuuuu,1,Paulie,3,Kevo,10
2018,21,378.l.31584,Fuk Yuuuuuuu,1,Brett,5,Joshua,8
2018,22,378.l.31584,Fuk Yuuuuuuu,1,The Wizard,6,Weazy,7
2018,22,378.l.31584,Fuk Yuuuuuuu,1,Dan,8,NOBS,5
2018,22,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,7,Joshua,6
2018,22,378.l.31584,Fuk Yuuuuuuu,1,Paulie,3,M Z,10
2018,22,378.l.31584,Fuk Yuuuuuuu,2,Brett,4,Kevo,8
2018,23,378.l.31584,Fuk Yuuuuuuu,1,Dan,7,Nikolai Khabibulin,6
2018,23,378.l.31584,Fuk Yuuuuuuu,0,Weazy,7,M Z,7
2018,24,378.l.31584,Fuk Yuuuuuuu,4,The Wizard,5,Weazy,5
2018,24,378.l.31584,Fuk Yuuuuuuu,3,Dan,4,Brett,7
2018,24,378.l.31584,Fuk Yuuuuuuu,1,Nikolai Khabibulin,7,M Z,6
2018,24,378.l.31584,Fuk Yuuuuuuu,0,NOBS,7,Joshua,7
2018,24,378.l.31584,Fuk Yuuuuuuu,3,Paulie,4,Kevo,7
2018,25,378.l.31584,Fuk Yuuuuuuu,2,The Wizard,10,Dan,2
2018,25,378.l.31584,Fuk Yuuuuuuu,3,NOBS,1,Paulie,10
2018,25,378.l.31584,Fuk Yuuuuuuu,2,Weazy,3,Brett,9
2018,25,378.l.31584,Fuk Yuuuuuuu,3,Kevo,7,Joshua,4
2019,1,388.l.22108,Kershaw's Back - OwwRight!?!,1,The Wizard,9,Nikolai Khabibulin,4
2019,1,388.l.22108,Kershaw's Back - OwwRight!?!,2,Dan,8,Kevo,4
2019,1,388.l.22108,Kershaw's Back - OwwRight!?!,2,Joshua,6,Paulie,6
2019,1,388.l.22108,Kershaw's Back - OwwRight!?!,1,Brett,11,Weazy,2
2019,1,388.l.22108,Kershaw's Back - OwwRight!?!,3,NOBS,2,M Z,9
2019,2,388.l.22108,Kershaw's Back - OwwRight!?!,2,The Wizard,2,Dan,10
2019,2,388.l.22108,Kershaw's Back - OwwRight!?!,2,Nikolai Khabibulin,5,M Z,7
2019,2,388.l.22108,Kershaw's Back - OwwRight!?!,1,Joshua,8,Kevo,5
2019,2,388.l.22108,Kershaw's Back - OwwRight!?!,1,Brett,6,Paulie,7
2019,2,388.l.22108,Kershaw's Back - OwwRight!?!,1,NOBS,9,Weazy,4
2019,3,388.l.22108,Kershaw's Back - OwwRight!?!,1,The Wizard,10,Joshua,3
2019,3,388.l.22108,Kershaw's Back - OwwRight!?!,2,Nikolai Khabibulin,5,Dan,7
2019,3,388.l.22108,Kershaw's Back - OwwRight!?!,3,Brett,4,Kevo,7
